time,seconds_elapsed,dBFS
1684213538145000000,197.74,-54.13169479370117
1684213538250000000,197.84499975585936,-55.44354248046875
1684213538352000000,197.947,-54.76416015625
1684213538454000000,198.04900024414061,-55.28288269042969
1684213538555000000,198.15,-56.04084777832031
1684213538660000000,198.255,-55.029869079589844
1684213538765000000,198.36,-51.338138580322266
1684213538867000000,198.462,-53.79983901977539
1684213538972000000,198.567,-53.36064910888672
1684213539077000000,198.672,-53.064632415771484
1684213539182000000,198.77700024414062,-54.21650695800781
1684213539287000000,198.882,-49.5031623840332
1684213539392000000,198.987,-50.76329803466797
1684213539496000000,199.091,-51.55147933959961
1684213539600000000,199.195,-51.925724029541016
1684213539701000000,199.296,-51.314701080322266
1684213539806000000,199.40100024414062,-48.94235610961914
1684213539911000000,199.506,-51.024864196777344
1684213540014000000,199.60900024414062,-47.40922546386719
1684213540116000000,199.711,-50.07017517089844
1684213540221000000,199.816,-51.11056137084961
1684213540326000000,199.92100024414063,-53.13526153564453
1684213540431000000,200.026,-49.18708419799805
1684213540534000000,200.12900024414063,-51.54102325439453
1684213540639000000,200.234,-50.175235748291016
1684213540744000000,200.339,-51.77428436279297
1684213540845000000,200.44,-51.536033630371094
1684213540951000000,200.546,-51.381980895996094
1684213541054000000,200.64900024414064,-53.69697189331055
1684213541159000000,200.754,-52.323631286621094
1684213541264000000,200.859,-53.69343566894531
1684213541367000000,200.962,-52.61643981933594
1684213541472000000,201.067,-54.16956329345703
1684213541575000000,201.17,-53.298282623291016
1684213541680000000,201.275,-51.251564025878906
1684213541785000000,201.38,-51.62272262573242
1684213541890000000,201.48499975585938,-50.20274353027344
1684213541995000000,201.59,-51.73136901855469
1684213542099000000,201.694,-53.68404769897461
1684213542201000000,201.796,-53.845458984375
1684213542306000000,201.90099975585937,-47.28826904296875
1684213542411000000,202.006,-48.965087890625
1684213542516000000,202.111,-48.83348083496094
1684213542621000000,202.216,-46.53369140625
1684213542726000000,202.32100024414063,-49.737815856933594
1684213542831000000,202.426,-52.82491683959961
1684213542934000000,202.52900024414063,-53.68041229248047
1684213543039000000,202.634,-54.71467208862305
1684213543144000000,202.739,-55.03628158569336
1684213543249000000,202.844,-55.91384506225586
1684213543354000000,202.94899975585938,-53.71867752075195
1684213543459000000,203.054,-49.15265655517578
1684213543564000000,203.159,-51.22897720336914
1684213543667000000,203.262,-52.40961837768555
1684213543772000000,203.367,-53.21247863769531
1684213543875000000,203.47,-52.305580139160156
1684213543980000000,203.575,-54.643192291259766
1684213544084000000,203.679,-42.86936569213867
1684213544189000000,203.784,-45.748313903808594
1684213544294000000,203.88900024414062,-47.997230529785156
1684213544399000000,203.994,-46.82600784301758
1684213544501000000,204.096,-48.6070442199707
1684213544603000000,204.198,-49.59105682373047
1684213544706000000,204.30099975585938,-51.90874099731445
1684213544811000000,204.406,-49.99398422241211
1684213544916000000,204.511,-51.45236587524414
1684213545021000000,204.616,-48.02595901489258
1684213545124000000,204.719,-43.273902893066406
1684213545225000000,204.82,-46.2945442199707
1684213545330000000,204.92499975585937,-48.89548873901367
1684213545434000000,205.0289997558594,-51.82625198364258
1684213545539000000,205.134,-50.96160888671875
1684213545642000000,205.2369997558594,-50.68145751953125
1684213545745000000,205.34,-51.715545654296875
1684213545851000000,205.446,-51.01634216308594
1684213545956000000,205.551,-49.06238555908203
1684213546061000000,205.656,-47.67226791381836
1684213546166000000,205.76100024414063,-49.75059127807617
1684213546267000000,205.862,-44.28070831298828
1684213546372000000,205.967,-46.35124969482422
1684213546478000000,206.07300024414062,-45.16904830932617
1684213546582000000,206.17700024414063,-46.88930892944336
1684213546687000000,206.282,-50.09489440917969
1684213546792000000,206.387,-48.05826187133789
1684213546897000000,206.492,-48.960575103759766
1684213547001000000,206.596,-51.10511779785156
1684213547100000000,206.695,-50.46847152709961
1684213547200000000,206.795,-47.6994514465332
1684213547305000000,206.9,-50.544593811035156
1684213547407000000,207.002,-52.152122497558594
1684213547512000000,207.107,-52.28560256958008
1684213547617000000,207.212,-52.01287078857422
1684213547722000000,207.31699975585937,-53.63511657714844
1684213547825000000,207.42,-53.39645004272461
1684213547930000000,207.52499975585937,-51.048805236816406
1684213548034000000,207.62899975585938,-53.65009307861328
1684213548139000000,207.734,-54.000240325927734
1684213548239000000,207.834,-52.58138656616211
1684213548344000000,207.939,-52.70365524291992
1684213548449000000,208.044,-55.140716552734375
1684213548554000000,208.14899975585936,-53.15359115600586
1684213548659000000,208.254,-55.64566421508789
1684213548764000000,208.359,-48.19228744506836
1684213548867000000,208.462,-50.99241638183594
1684213548972000000,208.567,-53.46141052246094
1684213549077000000,208.672,-53.21537780761719
1684213549182000000,208.77700024414062,-50.220829010009766
1684213549287000000,208.882,-52.48828125
1684213549392000000,208.987,-53.73478317260742
1684213549496000000,209.091,-50.46385955810547
1684213549600000000,209.195,-50.04845428466797
1684213549706000000,209.30099975585938,-52.86861801147461
1684213549810000000,209.40499975585936,-55.0447883605957
1684213549915000000,209.51,-52.686092376708984
1684213550020000000,209.615,-53.520748138427734
1684213550125000000,209.72,-53.775787353515625
1684213550230000000,209.82500024414063,-54.61770248413086
1684213550333000000,209.928,-50.188419342041016
1684213550434000000,210.0289997558594,-52.043270111083984
1684213550539000000,210.134,-53.9095344543457
1684213550643000000,210.238,-52.39451599121094
1684213550748000000,210.343,-51.887115478515625
1684213550853000000,210.448,-50.31972885131836
1684213550958000000,210.55300024414063,-50.90340042114258
1684213551063000000,210.658,-50.51953887939453
1684213551167000000,210.762,-51.525569915771484
1684213551271000000,210.866,-51.53965377807617
1684213551375000000,210.97,-50.4151496887207
1684213551477000000,211.072,-52.21969985961914
1684213551582000000,211.17700024414063,-53.49311828613281
1684213551687000000,211.282,-53.38673400878906
1684213551792000000,211.387,-51.11747741699219
1684213551898000000,211.4929997558594,-53.32689666748047
1684213552001000000,211.596,-54.599220275878906
1684213552105000000,211.7,-56.06669616699219
1684213552210000000,211.80499975585937,-53.00519561767578
1684213552315000000,211.91,-52.6275634765625
1684213552420000000,212.015,-54.75566482543945
1684213552523000000,212.118,-53.88337326049805
1684213552626000000,212.22099975585937,-55.4375
1684213552731000000,212.326,-52.900150299072266
1684213552834000000,212.42899975585937,-54.52933120727539
1684213552940000000,212.535,-53.233177185058594
1684213553044000000,212.639,-54.83299255371094
1684213553145000000,212.74,-53.283607482910156
1684213553250000000,212.84499975585936,-51.7111701965332
1684213553352000000,212.947,-51.378440856933594
1684213553457000000,213.052,-53.51616287231445
1684213553562000000,213.15699975585937,-54.84431838989258
1684213553667000000,213.262,-55.867496490478516
1684213553772000000,213.367,-52.36381149291992
1684213553877000000,213.472,-53.600547790527344
1684213553981000000,213.576,-53.794918060302734
1684213554086000000,213.68100024414062,-55.8807487487793
1684213554188000000,213.783,-52.13776397705078
1684213554289000000,213.884,-53.99176025390625
1684213554394000000,213.98899975585937,-51.32935333251953
1684213554499000000,214.094,-53.561893463134766
1684213554600000000,214.195,-54.406593322753906
1684213554705000000,214.3,-54.9075813293457
1684213554809000000,214.404,-55.75290298461914
1684213554914000000,214.50899975585938,-57.24495315551758
1684213555016000000,214.611,-55.00251770019531
1684213555118000000,214.71300024414063,-54.21067428588867
1684213555219000000,214.814,-52.2175178527832
1684213555323000000,214.918,-50.035614013671875
1684213555429000000,215.024,-53.05210876464844
1684213555534000000,215.12900024414063,-54.34869384765625
1684213555634000000,215.22899975585938,-52.1085205078125
1684213555738000000,215.33299975585936,-53.7253303527832
1684213555843000000,215.438,-55.17462158203125
1684213555948000000,215.543,-52.507965087890625
1684213556054000000,215.64900024414064,-53.23720169067383
1684213556158000000,215.75300024414062,-53.52339553833008
1684213556263000000,215.858,-50.48467254638672
1684213556367000000,215.962,-52.088802337646484
1684213556469000000,216.064,-49.991737365722656
1684213556574000000,216.16900024414062,-51.66794204711914
1684213556679000000,216.274,-51.98518371582031
1684213556780000000,216.375,-53.43583297729492
1684213556881000000,216.476,-52.47639846801758
1684213556986000000,216.58099975585938,-52.29476547241211
1684213557090000000,216.68499975585937,-52.83493423461914
1684213557195000000,216.79,-48.731117248535156
1684213557299000000,216.894,-51.65637969970703
1684213557400000000,216.995,-53.64672088623047
1684213557505000000,217.1,-54.9398307800293
1684213557610000000,217.20499975585938,-54.56260681152344
1684213557715000000,217.31,-51.124393463134766
1684213557817000000,217.412,-50.486061096191406
1684213557922000000,217.5169997558594,-50.59225082397461
1684213558027000000,217.622,-53.26082992553711
1684213558132000000,217.727,-51.22216033935547
1684213558234000000,217.82899975585937,-53.01518630981445
1684213558337000000,217.932,-51.37083435058594
1684213558442000000,218.03699975585937,-48.2278938293457
1684213558547000000,218.142,-50.00424575805664
1684213558652000000,218.247,-39.1286735534668
1684213558757000000,218.352,-42.889408111572266
1684213558862000000,218.45700024414063,-46.16410446166992
1684213558966000000,218.56100024414062,-48.83771896362305
1684213559067000000,218.662,-51.355857849121094
1684213559172000000,218.767,-52.76699447631836
1684213559272000000,218.867,-55.09502410888672
1684213559377000000,218.972,-51.560028076171875
1684213559482000000,219.07699975585936,-47.46398162841797
1684213559587000000,219.182,-48.67131042480469
1684213559690000000,219.2849997558594,-50.70814895629883
1684213559795000000,219.39,-52.98373794555664
1684213559900000000,219.495,-54.200557708740234
1684213560008000000,219.603,-54.96335220336914
1684213560107000000,219.702,-51.52076721191406
1684213560213000000,219.808,-53.45092010498047
1684213560317000000,219.912,-50.18785858154297
1684213560418000000,220.01299975585937,-52.651283264160156
1684213560523000000,220.118,-54.44683074951172
1684213560628000000,220.223,-54.753604888916016
1684213560734000000,220.32900024414062,-55.88479232788086
1684213560834000000,220.42899975585937,-53.08854293823242
1684213560939000000,220.534,-53.3096923828125
1684213561044000000,220.639,-50.74873733520508
1684213561146000000,220.74099975585938,-52.84958267211914
1684213561251000000,220.846,-50.976566314697266
1684213561356000000,220.951,-52.75711441040039
1684213561462000000,221.05700024414062,-51.01155090332031
1684213561567000000,221.162,-52.60969543457031
1684213561672000000,221.267,-54.72279739379883
1684213561774000000,221.36900024414064,-53.2995719909668
1684213561880000000,221.475,-51.37763595581055
1684213561984000000,221.579,-52.76157760620117
1684213562089000000,221.684,-54.665191650390625
1684213562195000000,221.79,-56.15438461303711
1684213562299000000,221.894,-53.25079345703125
1684213562400000000,221.995,-51.65221405029297
1684213562505000000,222.1,-53.98515319824219
1684213562610000000,222.20499975585938,-54.327518463134766
1684213562715000000,222.31,-51.88132858276367
1684213562820000000,222.415,-53.01936721801758
1684213562925000000,222.52,-51.802799224853516
1684213563029000000,222.624,-52.77948760986328
1684213563134000000,222.72900024414062,-53.67556381225586
1684213563236000000,222.831,-55.21718978881836
1684213563341000000,222.936,-56.3644905090332
1684213563446000000,223.04100024414063,-51.977481842041016
1684213563551000000,223.146,-51.64901351928711
1684213563656000000,223.251,-52.3912353515625
1684213563762000000,223.35699975585936,-52.85324478149414
1684213563866000000,223.46099975585938,-53.78744125366211
1684213563967000000,223.562,-47.78449630737305
1684213564073000000,223.668,-49.089317321777344
1684213564177000000,223.772,-51.255775451660156
1684213564279000000,223.874,-53.269187927246094
1684213564384000000,223.979,-54.663028717041016
1684213564488000000,224.083,-52.579830169677734
1684213564590000000,224.18500024414064,-53.28568649291992
1684213564695000000,224.29,-52.87051773071289
1684213564800000000,224.395,-49.56208801269531
1684213564904000000,224.499,-51.557579040527344
1684213565010000000,224.60499975585938,-53.96845626831055
1684213565114000000,224.70899975585937,-51.52070236206055
1684213565219000000,224.814,-54.27007293701172
1684213565321000000,224.916,-55.95663070678711
1684213565426000000,225.02099975585938,-55.73228073120117
1684213565529000000,225.124,-52.927791595458984
1684213565634000000,225.22899975585938,-52.227874755859375
1684213565739000000,225.334,-52.15044021606445
1684213565844000000,225.439,-54.67985916137695
1684213565950000000,225.54500024414062,-54.96403884887695
1684213566053000000,225.648,-54.38906478881836
1684213566158000000,225.75300024414062,-55.35079574584961
1684213566262000000,225.85700024414064,-51.37179183959961
1684213566367000000,225.962,-50.92088317871094
1684213566472000000,226.067,-51.77427291870117
1684213566577000000,226.172,-53.39263916015625
1684213566682000000,226.27699975585938,-50.88964080810547
1684213566787000000,226.382,-51.80400466918945
1684213566893000000,226.488,-53.022987365722656
1684213566996000000,226.591,-53.89653015136719
1684213567100000000,226.695,-55.11521911621094
1684213567205000000,226.8,-53.83210754394531
1684213567310000000,226.90500024414064,-50.69874572753906
1684213567415000000,227.01,-53.136173248291016
1684213567520000000,227.115,-50.248329162597656
1684213567625000000,227.22,-47.69585037231445
1684213567728000000,227.323,-50.52054214477539
1684213567833000000,227.428,-50.20301055908203
1684213567934000000,227.52900024414063,-52.10031509399414
1684213568039000000,227.634,-50.251895904541016
1684213568144000000,227.739,-51.90733337402344
1684213568249000000,227.844,-50.88365173339844
1684213568354000000,227.94899975585938,-52.83489990234375
1684213568459000000,228.054,-53.98710250854492
1684213568564000000,228.159,-52.613277435302734
1684213568667000000,228.262,-52.77482986450195
1684213568772000000,228.367,-47.947731018066406
1684213568875000000,228.47,-50.30278396606445
1684213568980000000,228.575,-52.77127456665039
1684213569083000000,228.678,-49.61603546142578
1684213569188000000,228.783,-52.57797622680664
1684213569294000000,228.88900024414062,-51.67948913574219
1684213569398000000,228.99300024414063,-53.10087585449219
1684213569500000000,229.095,-51.36676025390625
1684213569605000000,229.2,-52.61088943481445
1684213569710000000,229.30500024414061,-52.06093978881836
1684213569815000000,229.41,-51.05275344848633
1684213569920000000,229.515,-48.03374099731445
1684213570023000000,229.618,-51.247196197509766
1684213570125000000,229.72,-52.384403228759766
1684213570230000000,229.82500024414063,-48.55690383911133
1684213570330000000,229.92499975585937,-51.47999572753906
1684213570434000000,230.0289997558594,-52.95773696899414
1684213570539000000,230.134,-53.98558807373047
1684213570644000000,230.239,-51.10673522949219
1684213570748000000,230.343,-53.098487854003906
1684213570853000000,230.448,-55.042274475097656
1684213570958000000,230.55300024414063,-54.33558654785156
1684213571064000000,230.659,-53.88900375366211
1684213571167000000,230.762,-54.60775375366211
1684213571272000000,230.867,-50.62423324584961
1684213571375000000,230.97,-53.39171600341797
1684213571480000000,231.075,-55.01212692260742
1684213571584000000,231.179,-53.01828384399414
1684213571688000000,231.283,-52.68976974487305
1684213571794000000,231.38899975585937,-52.464447021484375
1684213571895000000,231.49,-52.93848419189453
1684213572000000000,231.595,-47.61147689819336
1684213572105000000,231.7,-50.31303024291992
1684213572210000000,231.80499975585937,-51.895572662353516
1684213572315000000,231.91,-49.21908187866211
1684213572421000000,232.016,-51.53894805908203
1684213572525000000,232.12,-48.3531494140625
1684213572626000000,232.22099975585937,-51.305171966552734
1684213572731000000,232.326,-52.51646041870117
1684213572834000000,232.42899975585937,-46.9553108215332
1684213572938000000,232.53299975585938,-49.20961380004883
1684213573044000000,232.639,-50.603450775146484
1684213573148000000,232.743,-51.056522369384766
1684213573253000000,232.848,-51.71930694580078
1684213573353000000,232.948,-44.31510925292969
1684213573458000000,233.0529997558594,-47.44979476928711
1684213573563000000,233.158,-48.69565200805664
1684213573667000000,233.262,-43.896629333496094
1684213573772000000,233.367,-43.51731491088867
1684213573877000000,233.472,-43.95863723754883
1684213573982000000,233.57700024414063,-39.14813995361328
1684213574088000000,233.683,-42.348785400390625
1684213574192000000,233.787,-44.877017974853516
1684213574293000000,233.888,-46.64278793334961
1684213574398000000,233.99300024414063,-49.46611404418945
1684213574500000000,234.095,-49.81013488769531
1684213574603000000,234.198,-50.708900451660156
1684213574709000000,234.304,-49.12094497680664
1684213574814000000,234.40900024414063,-49.467872619628906
1684213574919000000,234.514,-49.74400329589844
1684213575023000000,234.618,-47.8798942565918
1684213575124000000,234.719,-50.95289993286133
1684213575231000000,234.826,-50.433292388916016
1684213575334000000,234.92900024414064,-51.27138137817383
1684213575439000000,235.034,-52.459564208984375
1684213575544000000,235.139,-51.55182647705078
1684213575649000000,235.244,-52.06241989135742
1684213575754000000,235.34899975585938,-54.073997497558594
1684213575859000000,235.454,-52.54834747314453
1684213575965000000,235.56,-50.956443786621094
1684213576067000000,235.662,-53.08716583251953
1684213576172000000,235.767,-54.626895904541016
1684213576277000000,235.872,-51.10615539550781
1684213576382000000,235.9770002441406,-53.149757385253906
1684213576487000000,236.082,-51.44974899291992
1684213576593000000,236.188,-53.58219528198242
1684213576697000000,236.292,-50.990325927734375
1684213576800000000,236.395,-51.748966217041016
1684213576906000000,236.50099975585937,-53.3587532043457
1684213577010000000,236.60499975585938,-49.48463821411133
1684213577116000000,236.711,-49.41508483886719
1684213577218000000,236.81299975585938,-51.690616607666016
1684213577323000000,236.918,-54.30677795410156
1684213577429000000,237.024,-54.43412780761719
1684213577531000000,237.126,-56.325565338134766
1684213577634000000,237.22899975585938,-54.05835723876953
1684213577739000000,237.334,-52.07984924316406
1684213577844000000,237.439,-53.62380599975586
1684213577949000000,237.544,-52.707115173339844
1684213578055000000,237.65,-50.58791732788086
1684213578159000000,237.754,-53.182926177978516
1684213578264000000,237.859,-52.67536163330078
1684213578367000000,237.962,-51.580970764160156
1684213578472000000,238.067,-48.726436614990234
1684213578577000000,238.172,-49.36568069458008
1684213578682000000,238.27699975585938,-51.67213439941406
1684213578787000000,238.382,-48.631126403808594
1684213578893000000,238.488,-49.596458435058594
1684213578998000000,238.59300024414063,-52.232696533203125
1684213579100000000,238.695,-47.73896408081055
1684213579205000000,238.8,-51.08151626586914
1684213579310000000,238.90500024414064,-52.67613220214844
1684213579415000000,239.01,-50.73710250854492
1684213579517000000,239.112,-51.890254974365234
1684213579622000000,239.21700024414062,-48.52204895019531
1684213579728000000,239.323,-50.508270263671875
1684213579833000000,239.428,-49.163028717041016
1684213579934000000,239.52900024414063,-50.98698806762695
1684213580039000000,239.634,-49.81790542602539
1684213580144000000,239.739,-51.01688003540039
1684213580246000000,239.84100024414062,-53.19048309326172
1684213580351000000,239.946,-53.17531967163086
1684213580456000000,240.051,-54.99850082397461
1684213580561000000,240.156,-53.90130615234375
1684213580665000000,240.26,-51.27067184448242
1684213580767000000,240.362,-51.980892181396484
1684213580872000000,240.467,-52.53828430175781
1684213580975000000,240.57,-52.67877960205078
1684213581076000000,240.671,-52.79552459716797
1684213581180000000,240.775,-53.6224479675293
1684213581285000000,240.88,-51.807342529296875
1684213581385000000,240.98,-52.6716194152832
1684213581490000000,241.08499975585937,-50.36870193481445
1684213581595000000,241.19,-51.089195251464844
1684213581700000000,241.295,-52.61041259765625
1684213581803000000,241.398,-53.7064208984375
1684213581908000000,241.503,-53.57475280761719
1684213582013000000,241.608,-50.38880920410156
1684213582114000000,241.70899975585937,-53.12424850463867
1684213582219000000,241.814,-54.656402587890625
1684213582324000000,241.919,-52.98482894897461
1684213582430000000,242.0250002441406,-50.72502136230469
1684213582534000000,242.12900024414063,-52.46771240234375
1684213582634000000,242.22899975585938,-51.299137115478516
1684213582739000000,242.334,-37.44374084472656
1684213582841000000,242.436,-39.611351013183594
1684213582946000000,242.5409997558594,-42.35886001586914
1684213583050000000,242.64499975585937,-46.553314208984375
1684213583154000000,242.7489997558594,-44.71774673461914
1684213583259000000,242.854,-43.5072135925293
1684213583360000000,242.955,-43.545467376708984
1684213583464000000,243.059,-46.26344680786133
1684213583567000000,243.162,-49.065956115722656
1684213583672000000,243.267,-50.983577728271484
1684213583777000000,243.372,-50.093299865722656
1684213583882000000,243.47699975585937,-52.10011291503906
1684213583988000000,243.583,-50.88722229003906
1684213584093000000,243.688,-51.949703216552734
1684213584198000000,243.79300024414061,-50.88813781738281
1684213584300000000,243.895,-49.29397201538086
1684213584400000000,243.995,-48.93381881713867
1684213584505000000,244.1,-50.10457229614258
1684213584606000000,244.20100024414063,-51.19308853149414
1684213584711000000,244.306,-48.255821228027344
1684213584817000000,244.412,-50.68314743041992
1684213584923000000,244.518,-49.09257888793945
1684213585023000000,244.618,-48.3353271484375
1684213585125000000,244.72,-49.68643569946289
1684213585231000000,244.826,-36.3525505065918
1684213585333000000,244.928,-39.53156661987305
1684213585434000000,245.0289997558594,-42.420257568359375
1684213585539000000,245.134,-46.351051330566406
1684213585643000000,245.238,-49.365074157714844
1684213585749000000,245.344,-46.255489349365234
1684213585853000000,245.448,-48.10784912109375
1684213585959000000,245.554,-50.50651931762695
1684213586064000000,245.659,-48.86077117919922
1684213586167000000,245.762,-49.7827262878418
1684213586272000000,245.867,-51.421913146972656
1684213586377000000,245.972,-51.29929733276367
1684213586478000000,246.07300024414062,-47.85506057739258
1684213586583000000,246.178,-48.17673110961914
1684213586688000000,246.283,-47.0722770690918
1684213586791000000,246.386,-45.82021713256836
1684213586895000000,246.49,-47.0223388671875
1684213587000000000,246.595,-47.41947937011719
1684213587105000000,246.7,-49.186431884765625
1684213587211000000,246.806,-46.820491790771484
1684213587315000000,246.91,-48.05036544799805
1684213587417000000,247.012,-48.18302536010742
1684213587522000000,247.11699975585938,-49.370365142822266
1684213587628000000,247.223,-50.70585250854492
1684213587732000000,247.327,-49.22827911376953
1684213587834000000,247.42899975585937,-50.06816864013672
1684213587939000000,247.534,-48.75586700439453
1684213588045000000,247.64,-49.479774475097656
1684213588150000000,247.7450002441406,-45.394256591796875
1684213588254000000,247.84900024414063,-48.03606414794922
1684213588359000000,247.954,-49.45218276977539
1684213588465000000,248.06,-49.89653015136719
1684213588567000000,248.162,-46.693992614746094
1684213588673000000,248.268,-48.16067886352539
1684213588778000000,248.37299975585938,-47.93423080444336
1684213588880000000,248.475,-43.96653366088867
1684213588986000000,248.58099975585938,-46.661678314208984
1684213589091000000,248.686,-48.746158599853516
1684213589195000000,248.79,-49.223812103271484
1684213589300000000,248.895,-49.254417419433594
1684213589406000000,249.0010002441406,-47.154296875
1684213589511000000,249.106,-47.211395263671875
1684213589616000000,249.211,-48.042808532714844
1684213589722000000,249.31699975585937,-47.448890686035156
1684213589827000000,249.422,-48.18096923828125
1684213589931000000,249.526,-50.25970458984375
1684213590034000000,249.62899975585938,-51.77830505371094
1684213590139000000,249.734,-47.46516799926758
1684213590245000000,249.84,-47.30422592163086
1684213590350000000,249.94500024414063,-50.27090835571289
1684213590454000000,250.04900024414061,-51.80754089355469
1684213590558000000,250.15300024414063,-53.512962341308594
1684213590663000000,250.258,-51.92885971069336
1684213590767000000,250.362,-49.783485412597656
1684213590872000000,250.467,-51.72451400756836
1684213590980000000,250.575,-53.70117950439453
1684213591080000000,250.675,-49.922115325927734
1684213591181000000,250.776,-51.07414627075195
1684213591286000000,250.88100024414064,-53.0004997253418
1684213591391000000,250.986,-49.78758239746094
1684213591496000000,251.091,-51.34482192993164
1684213591600000000,251.195,-52.85019302368164
1684213591704000000,251.299,-52.28725051879883
1684213591808000000,251.403,-48.53123092651367
1684213591914000000,251.50899975585938,-48.491737365722656
1684213592018000000,251.61299975585936,-48.359066009521484
1684213592124000000,251.719,-50.076255798339844
1684213592229000000,251.824,-52.86731719970703
1684213592334000000,251.92900024414064,-52.977928161621094
1684213592433000000,252.028,-53.09564208984375
1684213592533000000,252.128,-48.864078521728516
1684213592634000000,252.22899975585938,-51.179691314697266
1684213592734000000,252.32900024414062,-52.502113342285156
1684213592834000000,252.42899975585937,-52.41575622558594
1684213592934000000,252.52900024414063,-54.76383590698242
1684213593040000000,252.635,-52.809417724609375
1684213593145000000,252.74,-54.06285858154297
1684213593245000000,252.84,-53.489158630371094
1684213593351000000,252.946,-52.819671630859375
1684213593453000000,253.048,-52.55282211303711
1684213593559000000,253.154,-53.78104019165039
1684213593661000000,253.256,-53.85841369628906
1684213593767000000,253.362,-53.73532485961914
1684213593867000000,253.462,-52.25067901611328
1684213593973000000,253.568,-53.591400146484375
1684213594078000000,253.67300024414064,-50.348941802978516
1684213594182000000,253.77700024414062,-52.68929672241211
1684213594288000000,253.883,-54.17303466796875
1684213594394000000,253.98899975585937,-54.92556381225586
1684213594497000000,254.092,-52.16004943847656
1684213594600000000,254.195,-48.71179962158203
1684213594705000000,254.3,-50.88093566894531
1684213594811000000,254.406,-52.440128326416016
1684213594915000000,254.51,-54.36648178100586
1684213595015000000,254.61,-51.88037872314453
1684213595121000000,254.716,-53.895809173583984
1684213595223000000,254.818,-50.34449768066406
1684213595329000000,254.924,-51.903564453125
1684213595434000000,255.0289997558594,-52.666954040527344
1684213595537000000,255.132,-49.145599365234375
1684213595643000000,255.238,-51.50639343261719
1684213595747000000,255.342,-50.62112808227539
1684213595853000000,255.448,-51.106204986572266
1684213595958000000,255.55300024414063,-52.54383850097656
1684213596063000000,255.658,-54.720672607421875
1684213596167000000,255.762,-56.366355895996094
1684213596273000000,255.868,-53.10696792602539
1684213596377000000,255.972,-52.99028396606445
1684213596482000000,256.0769997558594,-50.628173828125
1684213596586000000,256.1809997558594,-51.66929244995117
1684213596691000000,256.286,-48.960506439208984
1684213596796000000,256.391,-47.63841247558594
1684213596900000000,256.495,-48.79751205444336
1684213597008000000,256.603,-49.33449935913086
1684213597114000000,256.7089997558594,-51.01809310913086
1684213597219000000,256.814,-45.85580825805664
1684213597325000000,256.92,-48.3841552734375
1684213597431000000,257.026,-51.669246673583984
1684213597534000000,257.1290002441406,-50.368247985839844
1684213597634000000,257.2289997558594,-52.570430755615234
1684213597734000000,257.3290002441406,-54.38661575317383
1684213597834000000,257.42899975585937,-55.30656051635742
1684213597939000000,257.534,-49.801513671875
1684213598044000000,257.639,-52.450260162353516
1684213598145000000,257.74,-53.8082160949707
1684213598251000000,257.846,-55.64141082763672
1684213598354000000,257.94899975585935,-54.54971694946289
1684213598454000000,258.04900024414064,-55.4077033996582
1684213598560000000,258.155,-51.10970687866211
1684213598664000000,258.259,-52.680789947509766
1684213598768000000,258.363,-54.34191131591797
1684213598872000000,258.467,-55.843204498291016
1684213598973000000,258.568,-55.28890609741211
1684213599078000000,258.6730002441406,-54.13709259033203
1684213599183000000,258.778,-51.634918212890625
1684213599288000000,258.883,-53.824092864990234
1684213599393000000,258.988,-53.0939826965332
1684213599498000000,259.09299975585935,-54.08171463012695
1684213599600000000,259.195,-52.88544845581055
1684213599705000000,259.3,-52.4537353515625
1684213599811000000,259.406,-53.688011169433594
1684213599911000000,259.506,-51.54450607299805
1684213600016000000,259.611,-50.308921813964844
1684213600122000000,259.7169997558594,-53.082706451416016
1684213600227000000,259.822,-53.787105560302734
1684213600332000000,259.927,-54.34856033325195
1684213600434000000,260.0289997558594,-50.88461685180664
1684213600535000000,260.13,-53.64794158935547
1684213600640000000,260.235,-53.056121826171875
1684213600743000000,260.338,-54.44282531738281
1684213600849000000,260.444,-54.15657424926758
1684213600952000000,260.547,-52.88825988769531
1684213601057000000,260.652,-52.833621978759766
1684213601162000000,260.7569997558594,-52.56804275512695
1684213601267000000,260.862,-53.88254928588867
1684213601367000000,260.962,-54.37933349609375
1684213601468000000,261.063,-50.3304328918457
1684213601572000000,261.167,-45.447566986083984
1684213601677000000,261.272,-48.31096267700195
1684213601782000000,261.3770002441406,-45.90571212768555
1684213601888000000,261.483,-48.55354690551758
1684213601990000000,261.58500024414064,-50.83704376220703
1684213602095000000,261.69,-51.567474365234375
1684213602200000000,261.795,-53.387943267822266
1684213602300000000,261.895,-50.696006774902344
1684213602414000000,262.0090002441406,-50.52486801147461
1684213602520000000,262.115,-49.43947219848633
1684213602624000000,262.219,-51.6058349609375
1684213602729000000,262.324,-53.141151428222656
1684213602834000000,262.42899975585937,-52.867679595947266
1684213602934000000,262.5290002441406,-50.902488708496094
1684213603040000000,262.635,-47.15311050415039
1684213603144000000,262.739,-49.94986343383789
1684213603245000000,262.84,-52.03693389892578
1684213603351000000,262.946,-54.56140899658203
1684213603456000000,263.051,-52.62373733520508
1684213603561000000,263.156,-46.32754898071289
1684213603665000000,263.26,-47.17331314086914
1684213603767000000,263.362,-44.43476486206055
1684213603873000000,263.468,-44.98501968383789
1684213603977000000,263.572,-46.323387145996094
1684213604083000000,263.678,-45.8947868347168
